FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish01,67.49,2345,117.25,20.0,20.0,16.70933008144778,6.3654591140209,9.333333333333334,79.76867652635569,38.84273851011124,1215,3345,456.7763753426823,267.10999348004657,748.1863688227288
fish01,67.49,2350,117.5,20.0,20.0,8.56835815494246,6.426268616206846,9.466666666666667,43.87561623056503,25.345204828733145,1179,3443,473.1959794047037,267.69069331460514,764.4666727193088
fish01,67.49,2355,117.75,20.0,20.0,8.978807251850514,7.337450635352741,9.066666666666666,51.87713310580204,28.252165082686275,1363,3512,470.7100679463703,267.69090165582236,765.6609696021926
fish01,67.49,2360,118.0,20.0,20.0,8.957828980167118,8.178887329717803,8.933333333333334,57.50853242320818,29.024339610875927,1502,3481,470.5045382351345,265.1731737912391,765.7177120263735
fish01,67.49,2370,118.5,20.0,20.0,9.565544402280466,9.082986953600614,8.8,63.31058020477815,30.618647865983895,1631,3594,470.0369210135567,265.3249869357639,767.9819079493205
fish01,67.49,2375,118.75,20.0,20.0,12.236908901307018,6.757106509218374,9.066666666666666,62.30565036025786,30.959855132417225,1635,3607,465.8404971421796,265.3284309461806,763.8689280883602
fish01,67.49,2380,119.0,20.0,20.0,12.991472225204138,7.407418817127375,9.066666666666666,68.63860447478194,32.69900070136799,1790,3574,465.48589644773506,269.2199218315972,770.5058182793323
fish01,67.49,2385,119.25,20.0,20.0,12.993537366680052,7.328108470172486,9.066666666666666,71.57755024649221,33.03753486780345,1817,3669,465.3703452201937,269.2224218315973,770.9327670517911
fish01,67.49,2390,119.5,20.0,20.0,13.32622720131009,6.782738777789039,9.066666666666666,71.3310580204778,33.38747276589748,1866,3688,465.2460136474611,269.22393875868056,771.7899524061417
fish01,67.49,2395,119.75,20.0,20.0,13.751838002363261,7.553899004871371,9.2,77.00037921880924,34.56424799669247,1898,3737,467.39449031829815,269.2263280815973,774.5808183998954
fish01,67.49,2400,120.0,20.0,20.0,13.562611614637762,7.030344040754731,9.066666666666666,71.29313613955252,33.881994245861144,1844,3787,467.7559415552775,267.6737141782019,772.3096557334794
fish01,67.49,2405,120.25,20.0,20.0,14.215685120699993,6.621004028819175,9.066666666666666,73.75805839969661,34.8305452042993,1914,3742,467.5382461585527,267.67369464695184,773.4919408055046
fish01,67.49,2410,120.5,20.0,20.0,14.601009320126607,6.875349972990785,8.933333333333334,77.18998862343571,35.37922518196873,1941,3666,467.5252384302774,267.6734732927853,774.0187117230627
fish01,67.49,2415,120.75,20.0,20.0,14.648933973787464,6.917552401907407,9.066666666666666,79.31361395525217,35.909917605597336,2002,3637,466.44056384548617,267.6759016782019,774.156465523688
fish01,67.49,2420,121.0,20.0,20.0,15.189362183761634,7.0104748540438315,9.066666666666666,80.9442548350398,36.47128130335495,2047,3658,466.45847179836704,267.3318652182579,774.7303370166251
fish01,67.49,2425,121.25,20.0,20.0,15.384097596373964,7.0104748540438315,8.8,82.2335987864998,36.87640866810805,2063,3597,466.32376259130785,267.3346321294043,774.9183947207122
fish01,67.49,2430,121.5,20.0,20.0,15.214993709475655,7.603360628932829,8.8,86.38604474781948,37.54417576255705,2119,3349,466.2826254719863,267.3597232752376,776.0223487472239
fish01,67.49,2435,121.75,20.0,20.0,15.384097596373964,7.399945679268489,8.266666666666666,83.86423966628743,37.102213224226126,2070,3149,460.03327218959475,267.36331702973047,768.7965892193253
fish01,67.49,2440,122.0,20.0,20.0,14.994626771149306,7.0104748540438315,8.133333333333333,82.21463784603715,36.762560733538635,2023,3016,459.9907721568165,262.4434146939489,762.8941868507654
fish01,67.49,2445,122.25,20.0,20.0,15.113688862945622,7.131771458631354,8.133333333333333,81.09594235874098,36.26854200502443,2025,3019,459.9320525443183,262.449762335364,762.8818148796823
fish01,67.49,2450,122.5,20.0,20.0,14.605155945924649,6.815739441431503,8.133333333333333,77.05726204019719,36.231765029621954,1984,2906,463.21469183603944,262.15948241949087,765.0541742555303
fish01,67.49,2455,122.75,20.0,20.0,14.675800127247156,7.432332000464701,8.533333333333333,82.32840348881304,36.62036060721772,2038,3085,471.59299044715056,262.1669433569909,774.5199338041414
fish01,67.49,2460,123.0,20.0,20.0,15.310129874417196,7.6986082223712735,8.533333333333333,82.46113007205156,37.30202615487103,2053,3202,471.44400607636993,265.57553059657414,778.079536672944
fish01,67.49,2465,123.25,20.0,20.0,15.257748080880264,7.321620360226212,8.666666666666666,82.93515358361773,37.57661429264692,2007,3346,471.8175911453623,265.5939615861575,777.5515527315198
fish01,67.49,2470,123.5,20.0,20.0,15.68643727987451,7.3622486759099335,8.933333333333334,80.54607508532422,37.54309251506728,2057,3556,471.42628471468703,265.6526204409176,778.2189051556046
fish01,67.49,2475,123.75,20.0,20.0,15.659764269142782,7.6465599714684,9.2,81.77853621539627,37.783698304142995,2063,3771,467.2695486035758,265.6586360668501,774.1881846704259
fish01,67.49,2480,124.0,20.0,20.0,15.856881280162227,7.272411307424399,9.333333333333334,84.28138035646566,38.31469889720835,2028,4077,467.33578124246475,265.18045898351676,773.0762402259816
fish01,67.49,2485,124.25,20.0,20.0,16.941980897272593,6.815738698574857,9.2,82.48009101251421,38.487428272753256,2079,4395,467.1701518979484,265.19015299393345,773.940304891882
fish01,67.49,2490,124.5,20.0,20.0,16.978149101653656,7.69676073789264,9.333333333333334,87.58058399696624,39.473146856332605,2083,4710,467.3524999852309,265.1592513014052,774.1717512866361
fish01,67.49,2495,124.75,20.0,20.0,17.690811596432432,7.273886620723379,9.6,85.38111490329919,39.877632485800625,2068,4925,462.9475260379744,265.1691373689333,769.4766634069077
fish01,67.49,2500,125.0,20.0,20.0,17.766015431848164,6.705801114961513,9.466666666666667,82.44216913158891,39.994441145175536,2052,5110,471.36019914611063,263.73714843406674,776.1373475801773
fish01,67.49,2505,125.25,20.0,20.0,17.721148376142295,7.746098304894213,9.733333333333333,91.33485020857033,40.56753085830473,2085,5132,471.2983849099994,263.8496809868706,776.8480658968701
fish01,67.49,2510,125.5,20.0,20.0,17.38842882724642,7.398014251988856,9.866666666666667,84.67956010618126,39.77344194298635,1993,5259,471.37387970166606,263.8823177081638,775.1161974098299
fish01,67.49,2515,125.75,20.0,20.0,17.863760509330504,6.689869811331127,9.866666666666667,83.06788016685626,40.69278860667149,1924,5322,458.1801904655552,263.8333854105632,760.4935758761185
fish01,67.49,2520,126.0,20.0,20.0,17.423368346734975,8.000741391724228,10.133333333333333,89.51459992415623,41.08923947544197,1932,5420,458.0994048565712,263.50981443861855,760.2492192951897
fish01,67.49,2525,126.25,20.0,20.0,17.572377961358644,6.854859758123819,10.266666666666666,81.07698141827834,39.90279571004215,1872,5878,458.00801596768224,263.76620114431375,759.214217111996
fish01,67.49,2550,127.5,20.0,20.0,17.675257663978222,7.407779845457338,10.533333333333333,88.52863102009859,40.693269025993025,1984,5843,469.8476365014347,268.4283266438378,777.9559631452724
fish01,67.49,2555,127.75,20.0,20.0,17.981145230820125,7.071139499183805,10.933333333333334,86.46188850967006,40.66659675811795,1984,5967,467.2801625431013,268.4282875813378,775.3884501244391
fish01,67.49,2560,128.0,20.0,20.0,17.46923677319967,7.240582128712696,11.333333333333334,88.39590443686005,40.46633337777431,1896,5890,467.02413427039255,266.0579392767906,771.0020735471832
fish01,67.49,2565,128.25,20.0,20.0,17.366107470747032,7.115222841128131,11.733333333333333,83.04891922639362,39.810531173537115,1843,6036,466.6901759370591,266.073030422624,769.6232063596832
fish01,67.49,2570,128.5,20.0,20.0,17.633665120367976,7.257559374500668,11.466666666666667,83.75047402351156,40.11375028323519,1855,6039,466.32944721135266,266.08199526637395,769.5114424777266
