FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),_AbsError_Length (cm),_SelectionMode
fish11,13.0,6057,302.85,20.0,20.0,28.04189941617533,17.915657960334237,1.2,356.1623056503602,74.81574467887022,6828,118,431.84225880245634,252.5526561523437,820.9549149548,26.712832980685764,1.3290664354895654,within
fish11,13.0,6059,302.95,20.0,20.0,28.04189941617533,17.915657960334237,1.2,356.1623056503602,74.81574467887022,6972,118,432.9850628096781,250.20612620442705,822.6311890141051,26.712832980685764,1.3290664354895654,within
fish11,13.0,6062,303.1,20.0,20.0,28.04189941617533,17.915657960334237,1.2,360.94046264694725,75.3751481404389,6900,118,432.8691469181014,250.2206118815104,821.0897587996118,26.712832980685764,1.3290664354895654,within
fish11,13.0,6064,303.2,20.0,20.0,27.65242859095067,17.915657960334237,1.2,358.60826697004165,75.720244423914,6997,118,432.7026451280381,250.2205337565104,822.8631788845485,26.712832980685764,0.9395956102649059,within
fish11,13.0,6065,303.25,20.0,20.0,27.26295776572601,17.915657960334237,1.2,356.5604854000758,75.51133809220816,6946,118,432.79069646386034,250.2206704752604,821.9313669391208,26.712832980685764,0.5501247850402464,within
fish11,13.0,6068,303.4,20.0,20.0,26.678751527889027,17.915657960334237,1.2,350.8722032612817,75.17837609347444,6905,118,432.4934828151938,250.2175845377603,820.8110673529542,26.712832980685764,0.034081452796737466,within
fish11,13.0,6070,303.5,20.0,20.0,26.4840161152767,17.915657960334237,1.2,347.7246871444823,75.02942530381144,6499,118,432.2948154531219,250.22059886067697,812.4954143137988,26.712832980685764,0.22881686540906543,within
fish11,13.0,6072,303.6,20.0,20.0,26.289280702664367,17.915657960334237,1.2,344.520288206295,74.6886856424225,6503,118,432.0807963818962,250.22087229817697,812.3616686800731,26.712832980685764,0.42355227802139694,within
fish11,13.0,6075,303.75,20.0,20.0,26.289280702664367,17.915657960334237,1.2,344.1789912779673,74.54307315766958,6414,118,432.0334093315972,250.22091136067695,810.5343206922742,26.712832980685764,0.42355227802139694,within
fish11,13.0,6090,304.5,20.0,20.0,26.289280702664367,17.915657960334237,1.2,344.4444444444444,75.03156115595434,5683,118,431.0858794591645,252.0700975585937,796.8159770177582,26.712832980685764,0.42355227802139694,within
