FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode
fish01,67.49,651,32.55,20.0,20.0,20.685555759903817,3.189893816680124,58.431636105253475,46.43852232906431,44.974123680671184,4217,23755,472.22209619123663,239.62824859195285,796.1903447831895,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.12279915687607357,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.04350793174284758,within
fish01,67.49,652,32.6,20.0,20.0,21.288342989113787,3.154128779295484,58.431636105253475,45.90633568984836,45.00433940422077,4202,23775,472.0856725938395,239.6392967690361,795.7649693628756,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.47998807233389584,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.053205259983670046,within
fish01,67.49,1437,71.85,20.0,20.0,20.531554130216676,3.7077310890860624,33.842757563223735,52.20038554892204,46.21512925039853,3666,6533,453.5546220626078,265.8096809488508,792.6843030114586,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.2768007865632143,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.040881471294948776,within
fish01,67.49,1438,71.9,20.0,20.0,20.97791801010484,3.574469713017964,33.842757563223735,50.65830142898922,45.913737749303145,3632,6433,453.53999100108206,265.81320308426746,791.9931940853495,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.16956309332494968,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.038303463977503435,within
fish01,67.49,1439,71.95,20.0,20.0,21.29605448685554,3.4888096277045046,33.842757563223735,49.74897465174621,45.8412639881642,3622,6422,453.5698521219136,265.8098371988508,791.8196893207644,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4876995700756481,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.04267555938364407,within
fish01,67.49,1440,72.0,20.0,20.0,21.22919646431395,3.4240664746944836,33.842757563223735,48.55050710201581,45.770796865200246,3647,6389,453.5648173899709,265.80892574051745,792.3137431304883,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4208415475340601,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.03948871871397887,within
fish01,67.49,1505,75.25,20.0,20.0,21.124588192941793,3.0332015297189656,12.558835814477558,40.320471201069914,42.976398681263554,4023,6308,469.358471598232,268.35916341136294,818.177635009595,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.31623327616190267,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.09301759050553757,within
fish01,67.49,1506,75.3,20.0,20.0,21.064233754455575,3.0363135605838587,12.691034086208901,40.3623756608507,42.80563940938571,4061,6227,469.2454377509035,268.35833658844626,818.8237743393497,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.2558788376756844,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.09282292629181293,within
fish01,67.49,1507,75.35,20.0,20.0,20.984215364994245,3.048041214569577,12.823232357940244,40.63475464942579,43.0062132309257,4100,6169,469.22332834832446,268.3595540363629,819.5828823846873,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.17586044821435465,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.08849501635329228,within
fish01,67.49,1508,75.4,20.0,20.0,20.871960410761055,3.0225877211080205,12.823232357940244,40.25342406542065,42.63739001292695,4088,6083,469.2171390552474,268.3605891926129,819.3377282478602,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.06360549398116433,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.09296539265535811,within
fish01,67.49,1509,75.45,20.0,20.0,20.871960410761055,3.0225877211080205,12.823232357940244,40.31628075509183,42.6080424625646,4115,5909,456.29023801358073,268.36405924469625,806.9542972582769,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.06360549398116433,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.09279752431614999,within
fish01,67.49,1510,75.5,20.0,20.0,20.598365014663184,2.9908557582728617,12.823232357940244,39.708666088270476,42.26244824955038,4056,5823,456.1854289858029,268.36466471344625,805.6700936992492,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.20998990211670687,0.9914870379850703,0.29313476243064474,0.7767257954665941,0.22481552035599275,0.1018679689851704,within
